argument,participant,premise_1,premise_2,conclusion,rating,condition,edge_qn,conflict_qn
85,19,makes a web,lives in water,has gills,1,premise_1,1,0
86,19,makes a web,lives in water,eats grass,2,premise_1,1,0
87,19,makes a web,lives in water,sucks blood,6,premise_1,0,1
88,19,makes a web,lives in water,eats grain,2,premise_1,1,0
89,19,makes a web,lives in water,eats nuts,2,premise_1,1,0
90,19,makes a web,lives in water,eats berries,2,premise_1,1,0
91,19,has feathers,crawls,has scales,1,premise_1,1,0
92,19,has feathers,crawls,has a beak,7,premise_1,0,1
93,19,has feathers,crawls,has two legs,5,premise_1,1,1
94,19,has feathers,crawls,has six legs,2,premise_1,1,0
95,19,has feathers,crawls,has fur,1,premise_1,1,0
96,19,has feathers,crawls,has no legs,2,premise_1,1,0
97,19,has feathers,crawls,lives under the ground,1,premise_1,0,0
98,19,has feathers,crawls,makes a web,2,premise_1,0,0
99,19,has feathers,crawls,eats nuts,3,premise_1,0,1
100,19,has feathers,crawls,eats berries,3,premise_1,0,1
101,19,has a hump,makes a web,lays eggs,2,premise_1,0,1
102,19,has a hump,makes a web,has four legs,6,premise_1,0,1
103,19,has a hump,makes a web,is grey,5,premise_1,0,1
104,19,has a hump,makes a web,is black,4,premise_1,0,1
105,19,has a hump,makes a web,lives in the woods,4,premise_1,0,1
106,19,has a hump,makes a web,stings,2,premise_1,0,1
107,19,has a hump,makes a web,has feelers,4,premise_1,0,1
108,19,has a hump,makes a web,eats grass,6,premise_1,0,1
109,19,has a hump,makes a web,is heavy,6,premise_1,0,1
110,19,has a hump,makes a web,can be ridden,6,premise_1,0,1
111,19,is red,has a trunk,can fly,4,premise_1,0,1
112,19,is red,has a trunk,lays eggs,2,premise_1,0,1
113,19,is red,has a trunk,has wings,3,premise_1,0,1
114,19,is red,has a trunk,has four legs,5,premise_1,0,1
115,19,is red,has a trunk,is grey,1,premise_1,0,1
116,19,is red,has a trunk,has sharp teeth,4,premise_1,0,1
117,19,is red,has a trunk,eats grass,3,premise_1,0,1
118,19,is red,has a trunk,is heavy,3,premise_1,0,1
119,19,is red,has a trunk,can be ridden,4,premise_1,0,1
120,19,is red,has a trunk,is strong,5,premise_1,0,1
121,19,sings,has gills,can fly,6,premise_1,0,1
122,19,sings,has gills,has wings,6,premise_1,0,1
123,19,sings,has gills,lives in water,3,premise_1,1,0
124,19,sings,has gills,has feathers,6,premise_1,0,1
125,19,sings,has gills,lives in the sea,4,premise_1,1,0
126,19,sings,has gills,can swim,4,premise_1,0,1
127,19,sings,has gills,has two legs,4,premise_1,0,1
128,19,sings,has gills,lives in trees,6,premise_1,0,1
129,19,sings,has gills,is cold-blooded,2,premise_1,0,1
130,19,sings,has gills,eats nuts,4,premise_1,0,1
131,19,has wings,has a trunk,can fly,6,premise_1,1,1
132,19,has wings,has a trunk,lays eggs,6,premise_1,0,1
133,19,has wings,has a trunk,has four legs,3,premise_1,0,1
134,19,has wings,has a trunk,has sharp teeth,2,premise_1,0,1
135,19,has wings,has a trunk,crawls,2,premise_1,0,0
136,19,has wings,has a trunk,has a long neck,5,premise_1,0,0
137,19,has wings,has a trunk,eats grass,1,premise_1,0,1
138,19,has wings,has a trunk,can be ridden,3,premise_1,0,1
139,19,has wings,has a trunk,has fur,1,premise_1,0,1
140,19,has wings,has a trunk,eats berries,2,premise_1,0,0
141,19,has feathers,has no legs,can fly,7,premise_1,0,1
142,19,has feathers,has no legs,has wings,7,premise_1,0,1
143,19,has feathers,has no legs,has four legs,3,premise_1,1,0
144,19,has feathers,has no legs,has a beak,7,premise_1,0,1
145,19,has feathers,has no legs,has two legs,6,premise_1,1,1
146,19,has feathers,has no legs,has six legs,1,premise_1,1,0
147,19,has feathers,has no legs,has fur,2,premise_1,1,0
148,19,has feathers,has no legs,is cold-blooded,3,premise_1,0,1
149,19,has feathers,has no legs,eats nuts,3,premise_1,0,1
150,19,has feathers,has no legs,eats berries,2,premise_1,0,1
151,19,has scales,has a beak,can fly,4,premise_1,0,1
152,19,has scales,has a beak,has wings,2,premise_1,0,1
153,19,has scales,has a beak,has feathers,2,premise_1,1,1
154,19,has scales,has a beak,has two legs,4,premise_1,0,1
155,19,has scales,has a beak,stinks,5,premise_1,0,0
156,19,has scales,has a beak,sucks blood,5,premise_1,0,0
157,19,has scales,has a beak,has fur,1,premise_1,1,0
158,19,has scales,has a beak,is cold-blooded,7,premise_1,0,1
159,19,has scales,has a beak,eats nuts,2,premise_1,0,1
160,19,has scales,has a beak,eats berries,2,premise_1,0,1
161,19,stings,has feathers,has scales,6,premise_1,1,0
162,19,stings,has feathers,has a beak,2,premise_1,0,1
163,19,stings,has feathers,has two legs,2,premise_1,0,1
164,19,stings,has feathers,has sharp teeth,3,premise_1,0,0
165,19,stings,has feathers,crawls,6,premise_1,0,1
166,19,stings,has feathers,stinks,5,premise_1,0,0
167,19,stings,has feathers,has feelers,6,premise_1,0,1
168,19,stings,has feathers,has fur,2,premise_1,1,0
169,19,stings,has feathers,eats nuts,2,premise_1,0,1
170,19,stings,has feathers,eats berries,2,premise_1,0,1
171,19,has a beak,has fur,can fly,6,premise_1,0,1
172,19,has a beak,has fur,lays eggs,5,premise_1,0,1
173,19,has a beak,has fur,has wings,7,premise_1,0,1
174,19,has a beak,has fur,has four legs,2,premise_1,0,1
175,19,has a beak,has fur,has feathers,6,premise_1,1,1
176,19,has a beak,has fur,has scales,1,premise_1,1,0
177,19,has a beak,has fur,has two legs,6,premise_1,0,1
178,19,has a beak,has fur,stinks,3,premise_1,0,0
179,19,has a beak,has fur,sucks blood,1,premise_1,0,0
180,19,has a beak,has fur,has a mane,2,premise_1,1,0
181,19,can be ridden,has six legs,has four legs,6,premise_1,1,0
182,19,can be ridden,has six legs,lives in the woods,4,premise_1,0,1
183,19,can be ridden,has six legs,has two legs,3,premise_1,1,0
184,19,can be ridden,has six legs,crawls,1,premise_1,1,0
185,19,can be ridden,has six legs,stinks,4,premise_1,0,1
186,19,can be ridden,has six legs,has feelers,2,premise_1,0,1
187,19,can be ridden,has six legs,eats grass,6,premise_1,0,1
188,19,can be ridden,has six legs,is heavy,6,premise_1,0,1
189,19,can be ridden,has six legs,has no legs,2,premise_1,1,0
190,19,can be ridden,has six legs,is strong,6,premise_1,1,1
191,19,has gills,has feelers,can fly,1,premise_1,0,0
192,19,has gills,has feelers,lives in water,7,premise_1,1,1
193,19,has gills,has feelers,lives in the sea,7,premise_1,1,0
194,19,has gills,has feelers,can swim,7,premise_1,0,1
195,19,has gills,has feelers,eats fish,7,premise_1,0,1
196,19,has gills,has feelers,has six legs,2,premise_1,0,0
197,19,has gills,has feelers,stinks,4,premise_1,0,1
198,19,has gills,has feelers,is cold-blooded,2,premise_1,0,1
199,19,has gills,has feelers,climbs well,1,premise_1,0,0
200,19,has gills,has feelers,eats nuts,2,premise_1,0,0
201,19,lives in the sea,has a mane,lives in water,7,premise_1,1,1
202,19,lives in the sea,has a mane,can swim,7,premise_1,1,0
203,19,lives in the sea,has a mane,eats fish,6,premise_1,1,1
204,19,lives in the sea,has a mane,eats grass,1,premise_1,1,0
205,19,lives in the sea,has a mane,sings,5,premise_1,1,0
206,19,lives in the sea,has a mane,lives in the desert,1,premise_1,1,0
207,19,lives in the sea,has a mane,has fur,2,premise_1,1,1
208,19,lives in the sea,has a mane,eats grain,1,premise_1,1,0
209,19,lives in the sea,has a mane,makes an irritating sound,3,premise_1,1,0
210,19,lives in the sea,has a mane,sees in the dark,5,premise_1,0,1
211,19,has no legs,can fly,has wings,2,premise_1,1,1
212,19,has no legs,can fly,has four legs,1,premise_1,1,0
213,19,has no legs,can fly,can swim,7,premise_1,0,1
214,19,has no legs,can fly,has two legs,1,premise_1,1,0
215,19,has no legs,can fly,has six legs,1,premise_1,1,0
216,19,has no legs,can fly,crawls,7,premise_1,1,0
217,19,has no legs,can fly,lives in trees,1,premise_1,1,0
218,19,has no legs,can fly,can jump far,2,premise_1,1,0
219,19,has no legs,can fly,has a hump,4,premise_1,0,0
220,19,has no legs,can fly,is cold-blooded,7,premise_1,0,1
221,19,eats fish,has six legs,can fly,4,premise_1,0,0
222,19,eats fish,has six legs,lives in water,7,premise_1,1,0
223,19,eats fish,has six legs,has four legs,2,premise_1,1,0
224,19,eats fish,has six legs,is grey,4,premise_1,0,0
225,19,eats fish,has six legs,lives in the sea,6,premise_1,1,0
226,19,eats fish,has six legs,has two legs,2,premise_1,1,0
227,19,eats fish,has six legs,crawls,4,premise_1,1,0
228,19,eats fish,has six legs,has feelers,2,premise_1,0,1
229,19,eats fish,has six legs,lives in the desert,1,premise_1,1,0
230,19,eats fish,has six legs,has no legs,5,premise_1,1,0
231,19,has scales,has two legs,can fly,3,premise_1,0,1
232,19,has scales,has two legs,has wings,4,premise_1,0,1
233,19,has scales,has two legs,has feathers,2,premise_1,1,1
234,19,has scales,has two legs,has a beak,2,premise_1,0,1
235,19,has scales,has two legs,has six legs,6,premise_1,1,0
236,19,has scales,has two legs,has fur,1,premise_1,1,0
237,19,has scales,has two legs,has no legs,6,premise_1,1,0
238,19,has scales,has two legs,is cold-blooded,6,premise_1,0,1
239,19,has scales,has two legs,eats nuts,2,premise_1,0,1
240,19,has scales,has two legs,eats berries,2,premise_1,0,1
241,19,has two legs,lives under the ground,has four legs,1,premise_1,1,0
242,19,has two legs,lives under the ground,has feathers,5,premise_1,0,1
243,19,has two legs,lives under the ground,is green,3,premise_1,0,0
244,19,has two legs,lives under the ground,has a beak,6,premise_1,0,1
245,19,has two legs,lives under the ground,lives in the woods,4,premise_1,1,0
246,19,has two legs,lives under the ground,has six legs,1,premise_1,1,0
247,19,has two legs,lives under the ground,crawls,1,premise_1,1,1
248,19,has two legs,lives under the ground,lives in the desert,4,premise_1,1,0
249,19,has two legs,lives under the ground,has no legs,1,premise_1,1,0
250,19,has two legs,lives under the ground,climbs well,2,premise_1,0,0
251,19,has gills,has fur,lives in water,7,premise_1,1,0
252,19,has gills,has fur,has feathers,1,premise_1,1,0
253,19,has gills,has fur,lives in the sea,7,premise_1,1,0
254,19,has gills,has fur,has scales,7,premise_1,1,0
255,19,has gills,has fur,eats grass,1,premise_1,0,0
256,19,has gills,has fur,sucks blood,3,premise_1,0,0
257,19,has gills,has fur,is yellow,3,premise_1,0,0
258,19,has gills,has fur,sings,4,premise_1,0,0
259,19,has gills,has fur,has a mane,2,premise_1,1,0
260,19,has gills,has fur,is cold-blooded,5,premise_1,0,1
261,19,lives in trees,can be ridden,can fly,6,premise_1,1,0
262,19,lives in trees,can be ridden,has four legs,3,premise_1,1,0
263,19,lives in trees,can be ridden,lives in the woods,7,premise_1,1,1
264,19,lives in trees,can be ridden,is white,3,premise_1,0,0
265,19,lives in trees,can be ridden,is slow,2,premise_1,0,0
266,19,lives in trees,can be ridden,eats grass,3,premise_1,0,1
267,19,lives in trees,can be ridden,is strong,3,premise_1,1,0
268,19,lives in trees,can be ridden,has a hump,2,premise_1,0,0
269,19,lives in trees,can be ridden,climbs well,7,premise_1,1,0
270,19,lives in trees,can be ridden,sees in the dark,5,premise_1,0,0
271,19,has fur,sings,lays eggs,2,premise_1,0,1
272,19,has fur,sings,has wings,2,premise_1,0,1
273,19,has fur,sings,lives in water,2,premise_1,1,0
274,19,has fur,sings,has four legs,6,premise_1,0,1
275,19,has fur,sings,has feathers,1,premise_1,1,1
276,19,has fur,sings,lives in the sea,2,premise_1,1,0
277,19,has fur,sings,has scales,1,premise_1,1,0
278,19,has fur,sings,has a beak,3,premise_1,0,1
279,19,has fur,sings,has two legs,3,premise_1,0,1
280,19,has fur,sings,has a mane,6,premise_1,1,0
281,19,is pink,lives in the desert,lives in water,5,premise_1,1,0
282,19,is pink,lives in the desert,lives in the sea,5,premise_1,1,0
283,19,is pink,lives in the desert,eats fish,5,premise_1,1,0
284,19,is pink,lives in the desert,lives in the woods,3,premise_1,1,0
285,19,is pink,lives in the desert,stings,4,premise_1,0,0
286,19,is pink,lives in the desert,stinks,4,premise_1,0,0
287,19,is pink,lives in the desert,has a long neck,5,premise_1,0,0
288,19,is pink,lives in the desert,lives under the ground,5,premise_1,1,0
289,19,is pink,lives in the desert,sees in the dark,5,premise_1,0,0
290,19,is pink,lives in the desert,eats berries,5,premise_1,0,0
291,19,has feelers,has four legs,has scales,5,premise_1,0,0
292,19,has feelers,has four legs,has two legs,2,premise_1,1,0
293,19,has feelers,has four legs,has six legs,5,premise_1,1,0
294,19,has feelers,has four legs,is slow,4,premise_1,0,0
295,19,has feelers,has four legs,can jump far,4,premise_1,0,0
296,19,has feelers,has four legs,sucks blood,5,premise_1,0,0
297,19,has feelers,has four legs,can be ridden,2,premise_1,1,0
298,19,has feelers,has four legs,has fur,2,premise_1,0,0
299,19,has feelers,has four legs,has no legs,4,premise_1,1,0
300,19,has feelers,has four legs,is pink,3,premise_1,0,0
301,19,lays eggs,has a hump,is grey,3,premise_1,0,0
302,19,lays eggs,has a hump,is a pet,3,premise_1,0,0
303,19,lays eggs,has a hump,has two legs,3,premise_1,0,0
304,19,lays eggs,has a hump,is slow,3,premise_1,0,0
305,19,lays eggs,has a hump,eats grass,2,premise_1,0,1
306,19,lays eggs,has a hump,can be ridden,2,premise_1,0,1
307,19,lays eggs,has a hump,has fur,1,premise_1,0,1
308,19,lays eggs,has a hump,lives under the ground,3,premise_1,0,0
309,19,lays eggs,has a hump,climbs well,2,premise_1,0,0
310,19,lays eggs,has a hump,is blue,2,premise_1,0,0
311,19,can be ridden,is green,has four legs,7,premise_1,1,0
312,19,can be ridden,is green,has sharp teeth,5,premise_1,0,0
313,19,can be ridden,is green,has feelers,2,premise_1,0,0
314,19,can be ridden,is green,lives in trees,2,premise_1,0,0
315,19,can be ridden,is green,eats grass,6,premise_1,0,1
316,19,can be ridden,is green,is heavy,6,premise_1,0,0
317,19,can be ridden,is green,is yellow,3,premise_1,0,0
318,19,can be ridden,is green,lives in the desert,3,premise_1,0,0
319,19,can be ridden,is green,is strong,6,premise_1,1,0
320,19,can be ridden,is green,is cold-blooded,3,premise_1,0,0
321,19,has a beak,has sharp teeth,can fly,6,premise_1,0,1
322,19,has a beak,has sharp teeth,has wings,6,premise_1,0,1
323,19,has a beak,has sharp teeth,has feathers,6,premise_1,0,1
324,19,has a beak,has sharp teeth,has two legs,5,premise_1,0,1
325,19,has a beak,has sharp teeth,is a nocturnal animal,4,premise_1,0,0
326,19,has a beak,has sharp teeth,is a predator,5,premise_1,1,0
327,19,has a beak,has sharp teeth,sings,6,premise_1,0,0
328,19,has a beak,has sharp teeth,has no legs,1,premise_1,0,0
329,19,has a beak,has sharp teeth,lives under the ground,1,premise_1,0,0
330,19,has a beak,has sharp teeth,eats berries,1,premise_1,0,1
331,19,has sharp teeth,is red,can fly,2,premise_1,0,1
332,19,has sharp teeth,is red,has wings,2,premise_1,0,1
333,19,has sharp teeth,is red,is black,5,premise_1,0,0
334,19,has sharp teeth,is red,can swim,4,premise_1,0,0
335,19,has sharp teeth,is red,has two legs,2,premise_1,0,0
336,19,has sharp teeth,is red,crawls,3,premise_1,0,0
337,19,has sharp teeth,is red,is a predator,6,premise_1,1,0
338,19,has sharp teeth,is red,sucks blood,6,premise_1,0,0
339,19,has sharp teeth,is red,has no legs,2,premise_1,0,0
340,19,has sharp teeth,is red,makes a web,2,premise_1,0,0
341,19,is heavy,stings,is green,3,premise_1,0,0
342,19,is heavy,stings,is black,5,premise_1,0,0
343,19,is heavy,stings,eats fish,5,premise_1,0,0
344,19,is heavy,stings,stinks,6,premise_1,0,0
345,19,is heavy,stings,has a long neck,6,premise_1,0,0
346,19,is heavy,stings,has feelers,2,premise_1,0,1
347,19,is heavy,stings,is a predator,5,premise_1,0,0
348,19,is heavy,stings,lives in trees,2,premise_1,0,0
349,19,is heavy,stings,is slow,7,premise_1,1,0
350,19,is heavy,stings,eats berries,5,premise_1,0,0
351,19,has six legs,is pink,has four legs,1,premise_1,1,0
352,19,has six legs,is pink,is green,5,premise_1,0,0
353,19,has six legs,is pink,can swim,3,premise_1,0,0
354,19,has six legs,is pink,lives in the woods,2,premise_1,0,0
355,19,has six legs,is pink,has two legs,1,premise_1,1,0
356,19,has six legs,is pink,crawls,4,premise_1,1,0
357,19,has six legs,is pink,is a predator,5,premise_1,0,0
358,19,has six legs,is pink,has no legs,1,premise_1,1,0
359,19,has six legs,is pink,makes a web,6,premise_1,0,0
360,19,has six legs,is pink,sees in the dark,5,premise_1,0,0
361,19,makes a web,has six legs,lives in water,2,premise_1,0,0
362,19,makes a web,has six legs,has four legs,2,premise_1,1,0
363,19,makes a web,has six legs,is black,6,premise_1,0,0
364,19,makes a web,has six legs,is white,3,premise_1,0,0
365,19,makes a web,has six legs,has gills,2,premise_1,0,0
366,19,makes a web,has six legs,has two legs,2,premise_1,1,0
367,19,makes a web,has six legs,is a nocturnal animal,6,premise_1,0,0
368,19,makes a web,has six legs,crawls,6,premise_1,1,0
369,19,makes a web,has six legs,is heavy,1,premise_1,0,0
370,19,makes a web,has six legs,has no legs,2,premise_1,1,0
371,19,has fur,has feelers,lays eggs,2,premise_1,0,1
372,19,has fur,has feelers,lives in water,2,premise_1,0,0
373,19,has fur,has feelers,has four legs,6,premise_1,0,1
374,19,has fur,has feelers,has feathers,1,premise_1,1,0
375,19,has fur,has feelers,has scales,1,premise_1,1,0
376,19,has fur,has feelers,stings,2,premise_1,0,0
377,19,has fur,has feelers,stinks,3,premise_1,0,0
378,19,has fur,has feelers,is yellow,3,premise_1,0,0
379,19,has fur,has feelers,is pink,2,premise_1,0,0
380,19,has fur,has feelers,has a mane,6,premise_1,1,0
381,19,is a predator,is red,can fly,4,premise_1,0,0
382,19,is a predator,is red,lives in water,4,premise_1,0,0
383,19,is a predator,is red,is green,3,premise_1,0,0
384,19,is a predator,is red,has two legs,3,premise_1,0,0
385,19,is a predator,is red,has sharp teeth,7,premise_1,1,0
386,19,is a predator,is red,is pink,1,premise_1,0,0
387,19,is a predator,is red,is strong,7,premise_1,1,0
388,19,is a predator,is red,has a hump,2,premise_1,0,0
389,19,is a predator,is red,is cold-blooded,5,premise_1,0,0
390,19,is a predator,is red,eats berries,1,premise_1,0,0
391,19,is red,sees in the dark,has wings,5,premise_1,0,0
392,19,is red,sees in the dark,can swim,3,premise_1,0,0
393,19,is red,sees in the dark,has two legs,4,premise_1,0,0
394,19,is red,sees in the dark,is a nocturnal animal,3,premise_1,1,0
395,19,is red,sees in the dark,stinks,5,premise_1,0,0
396,19,is red,sees in the dark,sucks blood,3,premise_1,0,0
397,19,is red,sees in the dark,has no legs,2,premise_1,0,0
